id,pokemon,title,soldprice,date,link
294,Goldeen,Vintage 1999 Pokemon Card Goldeen 1st Edition Jungle Card # 53/64,4.97,---3-months-ago,https://www.mavin.io/item/Vintage-1999-Pokemon-Card-Goldeen-1st-Edition-Jungle-Card-%23-53%2F64?itemId=164815023251&q=Goldeen%201999%2053%2F64
294,Goldeen,Goldeen 1st Edition Jungle Set Near Mint PSA Ready 1999 Pokemon WOTC Card 53/64,7.99,---3-months-ago,https://www.mavin.io/item/Goldeen-1st-Edition-Jungle-Set-Near-Mint-PSA-Ready-1999-Pokemon-WOTC-Card-53%2F64?itemId=254856241693&q=Goldeen%201999%2053%2F64
294,Goldeen,1st Edition Goldeen 53/64 Common 1999 WOTC Jungle Pokemon Cards NEAR MINT+,2.99,---4-months-ago,https://www.mavin.io/item/1st-Edition-Goldeen-53%2F64-Common-1999-WOTC-Jungle-Pokemon-Cards-NEAR-MINT%2B?itemId=143969915801&q=Goldeen%201999%2053%2F64
294,Goldeen,Moderately Played Vintage Goldeen Pokemon Card 53/64 Jungle Set 1999 MP TCG Case,0.99,---4-months-ago,https://www.mavin.io/item/Moderately-Played-Vintage-Goldeen-Pokemon-Card-53%2F64-Jungle-Set-1999-MP-TCG-Case?itemId=393388195295&q=Goldeen%201999%2053%2F64
294,Goldeen,1999 Pokemon Jungle Set COMMON Goldeen 53/64 - Near Mint (NM) Condition,1.5,---4-months-ago,https://www.mavin.io/item/1999-Pokemon-Jungle-Set-COMMON-Goldeen-53%2F64-%3D-Near-Mint-%28NM%29-Condition?itemId=333982609247&q=Goldeen%201999%2053%2F64
294,Goldeen,1999 Pokemon 1st Edition Jungle Set Goldeen 53/64 CGC 9 MINT,39.99,---4-months-ago,https://www.mavin.io/item/1999-Pokemon-1st-Edition-Jungle-Set-Goldeen-53%2F64-CGC-9-MINT?itemId=255012789749&q=Goldeen%201999%2053%2F64
294,Goldeen,1999 Pokemon 1st Edition Jungle Set Goldeen 53/64 GMA 9 MINT,5.0,---4-months-ago,https://www.mavin.io/item/1999-Pokemon-1st-Edition-Jungle-Set-Goldeen-53%2F64-GMA-9-MINT?itemId=353532335264&q=Goldeen%201999%2053%2F64
294,Goldeen,Pokemon Card Jungle Set 1st Edition Common 1999 Goldeen 53/64 WOTC,2.0,---4-months-ago,https://www.mavin.io/item/Pokemon-Card-Jungle-Set-1st-Edition-Common-1999-Goldeen-53%2F64-WOTC?itemId=194199707826&q=Goldeen%201999%2053%2F64
294,Goldeen,1999 POKEMON 1ST EDITION JUNGLE GOLDEEN 53/64 GRADED CGC 8.5 MINT,24.77,---4-months-ago,https://www.mavin.io/item/1999-POKEMON-1ST-EDITION-JUNGLE-GOLDEEN-53%2F64-GRADED-CGC-8.5-MINT?itemId=164897294530&q=Goldeen%201999%2053%2F64
294,Goldeen,1999 Pokemon 1st Edition Jungle Set Goldeen 53/64 CGC 9 MINT Vintage,25.05,---5-months-ago,https://www.mavin.io/item/1999-Pokemon-1st-Edition-Jungle-Set-Goldeen-53%2F64-CGC-9-MINT-Vintage?itemId=384197696548&q=Goldeen%201999%2053%2F64
294,Goldeen,1999 Pokemon Goldeen 1st Edition Jungle Set #53/64!,3.28,---5-months-ago,https://www.mavin.io/item/1999-Pokemon-Goldeen-1st-Edition-Jungle-Set-%2353%2F64%21?itemId=284310018080&q=Goldeen%201999%2053%2F64
294,Goldeen,💖🌈1999 Pokemon CGC 9.5/PSA GEM MINT Goldeen 1st Edition Jungle 53/64+BONUS🌈💖,26.6,---5-months-ago,https://www.mavin.io/item/%F0%9F%92%96%F0%9F%8C%881999-Pokemon-CGC-9.5%2FPSA-GEM-MINT-Goldeen-1st-Edition-Jungle-53%2F64%2BBONUS%F0%9F%8C%88%F0%9F%92%96?itemId=124743367731&q=Goldeen%201999%2053%2F64
294,Goldeen,1999 1st Edition Common Goldeen From Pokemon Jungle Set - 53/64,4.09,---5-months-ago,https://www.mavin.io/item/1999-1st-Edition-Common-Goldeen-From-Pokemon-Jungle-Set-%3D-53%2F64?itemId=154465118971&q=Goldeen%201999%2053%2F64
294,Goldeen,PSA 9 MINT Goldeen 1999 Jungle 1st Edition Pokemon Card 53/64,44.99,---5-months-ago,https://www.mavin.io/item/PSA-9-MINT-Goldeen-1999-Jungle-1st-Edition-Pokemon-Card-53%2F64?itemId=203413453078&q=Goldeen%201999%2053%2F64
294,Goldeen,Goldeen 53/64 1st Edition Jungle Near Mint 1999 Pokemon,1.25,---5-months-ago,https://www.mavin.io/item/Goldeen-53%2F64-1st-Edition-Jungle-Near-Mint-1999-Pokemon?itemId=265164594345&q=Goldeen%201999%2053%2F64
294,Goldeen,"Goldeen 53/64 (DMG, Pokemon Card, Vintage , Jungle, 1999, Water, Common)",1.98,---5-months-ago,https://www.mavin.io/item/Goldeen-53%2F64-%28DMG%2C-Pokemon-Card%2C-Vintage-%2C-Jungle%2C-1999%2C-Water%2C-Common%29?itemId=294176857498&q=Goldeen%201999%2053%2F64
294,Goldeen,⚡️ Mint / NM Goldeen (53/64) 1st Edition Jungle Set Pokemon Card 1999 WOTC,34.63,---5-months-ago,https://www.mavin.io/item/%E2%9A%A1%EF%B8%8F-Mint-%2F-NM-Goldeen-%2853%2F64%29-1st-Edition-Jungle-Set-Pokemon-Card-1999-WOTC-?itemId=324618095073&q=Goldeen%201999%2053%2F64
294,Goldeen,1999 Pokemon Card Goldeen First Edition Card # 53/64,3.76,---5-months-ago,https://www.mavin.io/item/1999-Pokemon-Card-Goldeen-First-Edition-Card-%23-53%2F64?itemId=324608186185&q=Goldeen%201999%2053%2F64
294,Goldeen,Goldeen 1999 Pokemon TCG 1st Edition Jungle 53/64 Pokemon Card NM/Near Mint,2.0,---5-months-ago,https://www.mavin.io/item/Goldeen-1999-Pokemon-TCG-1st-Edition-Jungle-53%2F64-Pokemon-Card-NM%2FNear-Mint?itemId=164799049915&q=Goldeen%201999%2053%2F64
294,Goldeen,1999 POKEMON JUNGLE 1ST EDITION GOLDEEN 53/64 CGA 91 MINT (PSA 9?),51.28,---5-months-ago,https://www.mavin.io/item/1999-POKEMON-JUNGLE-1ST-EDITION-GOLDEEN-53%2F64-CGA-91-MINT-%28PSA-9%3F%29?itemId=393289346657&q=Goldeen%201999%2053%2F64
294,Goldeen,Goldeen 53/64- Jungle Set- Vintage- LP- 1999 Pokemon,5.79,---5-months-ago,https://www.mavin.io/item/Goldeen-53%2F64%3D-Jungle-Set%3D-Vintage%3D-LP%3D-1999-Pokemon?itemId=294157613757&q=Goldeen%201999%2053%2F64
295,Omastar,AVERAGE,$11.74,AVERAGE,https://mavin.io/search?q=Omastar+1999+40/62&bt=sold&page=1
295,Omastar,Omastar 40/62 1st Edition Near Mint Uncommon Fossil Set Pokemon Card 1999 WOTC,4.76,---9-days-ago,https://www.mavin.io/item/Omastar-40%2F62-1st-Edition-Near-Mint-Uncommon-Fossil-Set-Pokemon-Card-1999-WOTC?itemId=304175418149&q=Omastar%201999%2040%2F62
295,Omastar,Omastar 40/62 1st Edition Near Mint Uncommon Fossil Set Pokemon Card 1999 WOTC,4.76,---9-days-ago,https://www.mavin.io/item/Omastar-40%2F62-1st-Edition-Near-Mint-Uncommon-Fossil-Set-Pokemon-Card-1999-WOTC?itemId=304175417349&q=Omastar%201999%2040%2F62
295,Omastar,Mint 1st Edition Fossil OMASTAR graded CGC 9 pokemon card 1999 40/62,44.0,---19-days-ago,https://www.mavin.io/item/Mint-1st-Edition-Fossil-OMASTAR-graded-CGC-9-pokemon-card-1999-40%2F62?itemId=154626439510&q=Omastar%201999%2040%2F62
295,Omastar,1999 Omastar 1st Edition 40/62 Jungle Non-Holo Pokemon Card rare vintage,3.99,---24-days-ago,https://www.mavin.io/item/1999-Omastar-1st-Edition-40%2F62-Jungle-Non%3DHolo-Pokemon-Card-rare-vintage?itemId=324797320583&q=Omastar%201999%2040%2F62
295,Omastar,Pokemon (1999) Omastar 40/62 Fossil 1st Edition Cgc 9 Mint,22.64,---24-days-ago,https://www.mavin.io/item/Pokemon-%281999%29-Omastar-40%2F62-Fossil-1st-Edition-Cgc-9-Mint?itemId=224620912083&q=Omastar%201999%2040%2F62
295,Omastar,Omastar 40/62 Near Mint Pokemon Card Fossil Set 1st Edition Uncommon 1999 WOTC,1.92,---a-month-ago,https://www.mavin.io/item/Omastar-40%2F62-Near-Mint-Pokemon-Card-Fossil-Set-1st-Edition-Uncommon-1999-WOTC?itemId=353683289405&q=Omastar%201999%2040%2F62
295,Omastar,Omastar 40/62 Pokemon Card Fossil Set 1st Edition Uncommon 1999 WOTC,1.04,---a-month-ago,https://www.mavin.io/item/Omastar-40%2F62-Pokemon-Card-Fossil-Set-1st-Edition-Uncommon-1999-WOTC?itemId=114987068461&q=Omastar%201999%2040%2F62
295,Omastar,1999 Pokemon 1st Edition Omastar 40/62 Fossil Set Non-Holo WOTC NM [N24],2.3,---a-month-ago,https://www.mavin.io/item/1999-Pokemon-1st-Edition-Omastar-40%2F62-Fossil-Set-Non%3DHolo-WOTC-NM-%5BN24%5D?itemId=114981075566&q=Omastar%201999%2040%2F62
295,Omastar,1999 Pokemon 1st Edition Omastar 40/62 Fossil Set Non-Holo WOTC Never Played NM,1.99,---a-month-ago,https://www.mavin.io/item/1999-Pokemon-1st-Edition-Omastar-40%2F62-Fossil-Set-Non%3DHolo-WOTC-Never-Played-NM?itemId=124897874083&q=Omastar%201999%2040%2F62
295,Omastar,Vintage 1999 Wizards Fossil Set Pokemon Trading Card Omastar 40/62 Uncommon,6.67,---a-month-ago,https://www.mavin.io/item/Vintage-1999-Wizards-Fossil-Set-Pokemon-Trading-Card-Omastar-40%2F62-Uncommon?itemId=194259210236&q=Omastar%201999%2040%2F62
295,Omastar,1999 Pokemon 1st Edition Omastar 40/62 Fossil Set Non-Holo WOTC NM [N23],2.0,---2-months-ago,https://www.mavin.io/item/1999-Pokemon-1st-Edition-Omastar-40%2F62-Fossil-Set-Non%3DHolo-WOTC-NM-%5BN23%5D?itemId=114963944985&q=Omastar%201999%2040%2F62
295,Omastar,Omastar 40/62 Fossil Near Mint 1999 Pokemon,5.0,---2-months-ago,https://www.mavin.io/item/Omastar-40%2F62-Fossil-Near-Mint-1999-Pokemon?itemId=265298226011&q=Omastar%201999%2040%2F62
295,Omastar,Omastar 40/62 - 1999 Pokemon Fossil 1st Edition - NM/MINT,8.0,---2-months-ago,https://www.mavin.io/item/Omastar-40%2F62-%3D-1999-Pokemon-Fossil-1st-Edition-%3D-NM%2FMINT?itemId=165034644785&q=Omastar%201999%2040%2F62
295,Omastar,1999 Pokemon 1st Edition Omastar 40/62 Fossil Set Non-Holo WOTC Never Played NM,2.98,---2-months-ago,https://www.mavin.io/item/1999-Pokemon-1st-Edition-Omastar-40%2F62-Fossil-Set-Non%3DHolo-WOTC-Never-Played-NM?itemId=124864338415&q=Omastar%201999%2040%2F62
295,Omastar,Pokemon 1st First Edition Omastar 40/62 1999 Fossil WOTC NM Near Mint Uncommon,3.99,---2-months-ago,https://www.mavin.io/item/Pokemon-1st-First-Edition-Omastar-40%2F62-1999-Fossil-WOTC-NM-Near-Mint-Uncommon?itemId=373670044403&q=Omastar%201999%2040%2F62
295,Omastar,1999 POKEMON FOSSIL 1st EDITION 40/62 OMASTAR RARE SGC 9 MINT FUNHOUSE COLLECTIO,22.0,---2-months-ago,https://www.mavin.io/item/1999-POKEMON-FOSSIL-1st-EDITION-40%2F62-OMASTAR-RARE-SGC-9-MINT-FUNHOUSE-COLLECTIO?itemId=194271066382&q=Omastar%201999%2040%2F62
295,Omastar,PSA 8 NM-MT Omastar 1999 Fossil 1st Edition Pokemon Card 40/62 Uncommon,30.2,---2-months-ago,https://www.mavin.io/item/PSA-8-NM%3DMT-Omastar-1999-Fossil-1st-Edition-Pokemon-Card-40%2F62-Uncommon?itemId=284390923414&q=Omastar%201999%2040%2F62
295,Omastar,WOTC 1999 Pokemon 1st Edition Fossil Omastar Uncommon (40/62) NM,5.9,---3-months-ago,https://www.mavin.io/item/WOTC-1999-Pokemon-1st-Edition-Fossil-Omastar-Uncommon-%2840%2F62%29-NM?itemId=224545429331&q=Omastar%201999%2040%2F62
295,Omastar,1st Edition Omastar 40/62 Fossil Set 1999 Pokemon Card,3.73,---3-months-ago,https://www.mavin.io/item/1st-Edition-Omastar-40%2F62-Fossil-Set-1999-Pokemon-Card?itemId=194256395240&q=Omastar%201999%2040%2F62
295,Omastar,CGC 8.5 Omastar 1st Edition Fossil 40/62 Pokemon 1999 Vintage WOTC NM-Mint+,24.24,---3-months-ago,https://www.mavin.io/item/CGC-8.5-Omastar-1st-Edition-Fossil-40%2F62-Pokemon-1999-Vintage-WOTC-NM%3DMint%2B?itemId=194231205942&q=Omastar%201999%2040%2F62
295,Omastar,Pokemon 1st First Edition Omastar 40/62 1999 Fossil WOTC NM Near Mint Uncommon,3.98,---3-months-ago,https://www.mavin.io/item/Pokemon-1st-First-Edition-Omastar-40%2F62-1999-Fossil-WOTC-NM-Near-Mint-Uncommon?itemId=154487280302&q=Omastar%201999%2040%2F62
295,Omastar,Pokemon TCG 1999 OMASTAR 1st Edition Fossil Set Uncommon NM-MINT 40/62 ER9,5.99,---3-months-ago,https://www.mavin.io/item/Pokemon-TCG-1999-OMASTAR-1st-Edition-Fossil-Set-Uncommon-NM%3DMINT-40%2F62-ER9?itemId=174842407518&q=Omastar%201999%2040%2F62
295,Omastar,Omastar 1999 Pokemon TCG Fossil Set 1st Edition #40/62 - Near Mint,9.99,---3-months-ago,https://www.mavin.io/item/Omastar-1999-Pokemon-TCG-Fossil-Set-1st-Edition-%2340%2F62-%3D-Near-Mint?itemId=194181330339&q=Omastar%201999%2040%2F62
295,Omastar,Omastar (40/62) 1st Edition Fossil Set Pokemon Card 1999 WOTC Rare LP,4.15,---3-months-ago,https://www.mavin.io/item/Omastar-%2840%2F62%29-1st-Edition-Fossil-Set-Pokemon-Card-1999-WOTC-Rare-LP?itemId=124807245298&q=Omastar%201999%2040%2F62
295,Omastar,Omastar 40/62 - NM - 1ST EDITION Fossil 1999 Pokemon Card - $1 Combined Shipping,9.99,---3-months-ago,https://www.mavin.io/item/Omastar-40%2F62-%3D-NM-%3D-1ST-EDITION-Fossil-1999-Pokemon-Card-%3D-%241-Combined-Shipping?itemId=384163605312&q=Omastar%201999%2040%2F62
295,Omastar,1st Edition Omastar 40/62 Fossil Set 1999 Pokemon Card,3.0,---4-months-ago,https://www.mavin.io/item/1st-Edition-Omastar-40%2F62-Fossil-Set-1999-Pokemon-Card?itemId=194218981186&q=Omastar%201999%2040%2F62
295,Omastar,Omastar 40/62 Non Holo Fossil Set 1999 Original Pokemon Card WOTC. Near Mint,30.33,---4-months-ago,https://www.mavin.io/item/Omastar-40%2F62-Non-Holo-Fossil-Set-1999--Original-Pokemon-Card-WOTC.-Near-Mint?itemId=304047515093&q=Omastar%201999%2040%2F62
295,Omastar,Omastar 40/62 UNCOMMON Pokemon Card FOSSIL SET WOTC 1999 Heavily-Played,29.31,---4-months-ago,https://www.mavin.io/item/Omastar-40%2F62-UNCOMMON-Pokemon-Card-FOSSIL-SET-WOTC-1999-Heavily%3DPlayed?itemId=114859987823&q=Omastar%201999%2040%2F62
295,Omastar,Fossil Evolution Set Omanyte 52/62 & Omastar 40/62 - Pokemon 1999 WOTC,1.9,---4-months-ago,https://www.mavin.io/item/Fossil-Evolution-Set-Omanyte-52%2F62-%26-Omastar-40%2F62-%3D-Pokemon-1999-WOTC?itemId=184888798791&q=Omastar%201999%2040%2F62
295,Omastar,Pokemon 1st First Edition Omastar 40/62 1999 Fossil WOTC NM Near Mint Uncommon,3.98,---4-months-ago,https://www.mavin.io/item/Pokemon-1st-First-Edition-Omastar-40%2F62-1999-Fossil-WOTC-NM-Near-Mint-Uncommon?itemId=154489207068&q=Omastar%201999%2040%2F62
295,Omastar,OMASTAR - Fossil Set- 40/62 - Uncommon - Pokemon Card - Unlimited - 1999 - NM,2.25,---4-months-ago,https://www.mavin.io/item/OMASTAR-%3D-Fossil-Set%3D-40%2F62-%3D-Uncommon-%3D-Pokemon-Card-%3D-Unlimited-%3D-1999-%3D-NM?itemId=284326770151&q=Omastar%201999%2040%2F62
295,Omastar,Pokemon Omastar 40/62 Fossil Set Non Holo NM Card Vintage 1999 WOTC,2.85,---4-months-ago,https://www.mavin.io/item/Pokemon-Omastar-40%2F62-Fossil-Set-Non-Holo-NM-Card-Vintage-1999-WOTC?itemId=184874605511&q=Omastar%201999%2040%2F62
295,Omastar,pokemon omastar 40/62 uncommon 1st edition fossil set 1999 wizards near mint,4.0,---4-months-ago,https://www.mavin.io/item/pokemon-omastar-40%2F62-uncommon-1st-edition-fossil-set-1999-wizards-near-mint?itemId=324662475242&q=Omastar%201999%2040%2F62
295,Omastar,Omastar 40/62 Fossil Set 1999 Rare Original Pokemon Card,30.75,---4-months-ago,https://www.mavin.io/item/Omastar-40%2F62-Fossil-Set-1999-Rare-Original-Pokemon-Card?itemId=373605008927&q=Omastar%201999%2040%2F62
295,Omastar,OMASTAR - Fossil Set- 40/62 - Uncommon - Pokemon Card - Unlimited - 1999 - NM,6.95,---4-months-ago,https://www.mavin.io/item/OMASTAR-%3D-Fossil-Set%3D-40%2F62-%3D-Uncommon-%3D-Pokemon-Card-%3D-Unlimited-%3D-1999-%3D-NM?itemId=224456370752&q=Omastar%201999%2040%2F62
295,Omastar,Omastar (40/62) 1st Edition Fossil Set Pokemon Card 1999 WOTC near mint,23.34,---5-months-ago,https://www.mavin.io/item/Omastar-%2840%2F62%29-1st-Edition-Fossil-Set-Pokemon-Card-1999-WOTC-near-mint?itemId=143970008137&q=Omastar%201999%2040%2F62
295,Omastar,Omastar (40/62) 1st Edition Fossil Set Pokemon Card 1999 WOTC near mint,23.34,---5-months-ago,https://www.mavin.io/item/Omastar-%2840%2F62%29-1st-Edition-Fossil-Set-Pokemon-Card-1999-WOTC-near-mint?itemId=143970008137&q=Omastar%201999%2040%2F62
295,Omastar,Omastar Pokemon Card Uncommon Fossil Set 1999 40/62,2.0,---5-months-ago,https://www.mavin.io/item/Omastar-Pokemon-Card-Uncommon-Fossil-Set-1999-40%2F62?itemId=384141211410&q=Omastar%201999%2040%2F62
295,Omastar,1999 Pokemon Omastar 40/62 Fossil Set Unlimited NM-M,1.99,---5-months-ago,https://www.mavin.io/item/1999-Pokemon-Omastar-40%2F62-Fossil-Set-Unlimited-NM%3DM?itemId=373591561800&q=Omastar%201999%2040%2F62
295,Omastar,Pokemon Omastar 40/62 - 1st Edition Fossil 1999 - Vintage WOTC TCG - NM,5.99,---5-months-ago,https://www.mavin.io/item/Pokemon-Omastar-40%2F62-%3D-1st-Edition-Fossil-1999-%3D-Vintage-WOTC-TCG-%3D-NM?itemId=284306475071&q=Omastar%201999%2040%2F62
295,Omastar,PSA 8 NM-MT Omastar 1999 Fossil 1st Edition Pokemon Card 40/62,39.99,---5-months-ago,https://www.mavin.io/item/PSA-8-NM%3DMT-Omastar-1999-Fossil-1st-Edition-Pokemon-Card-40%2F62?itemId=203413486484&q=Omastar%201999%2040%2F62
295,Omastar,Omastar 40/62- Fossil Set- Vintage- LP- 1999 Pokemon,7.74,---5-months-ago,https://www.mavin.io/item/Omastar-40%2F62%3D-Fossil-Set%3D-Vintage%3D-LP%3D-1999-Pokemon?itemId=294182253158&q=Omastar%201999%2040%2F62
295,Omastar,Omastar 40/62 Uncommon Stage 2 Pokemon 1999 Non-Holo Fossil  ,2.5,---5-months-ago,https://www.mavin.io/item/Omastar-40%2F62-Uncommon-Stage-2-Pokemon-1999-Non%3DHolo-Fossil%C2%A0%C2%A0?itemId=274764659132&q=Omastar%201999%2040%2F62
295,Omastar,Fossil Omastar 40/62 - Pokemon 1999 WOTC,1.35,---5-months-ago,https://www.mavin.io/item/Fossil-Omastar-40%2F62-%3D-Pokemon-1999-WOTC?itemId=184820397952&q=Omastar%201999%2040%2F62
295,Omastar,Pokemon Card Uncommon Fossil Set 1999 Omastar 40/62,1.0,---5-months-ago,https://www.mavin.io/item/Pokemon-Card--Uncommon-Fossil-Set-1999-Omastar-40%2F62?itemId=194097573245&q=Omastar%201999%2040%2F62
295,Omastar,Pokemon Omastar 40/62 Fossil Set Non Holo Uncommon NM Card Vintage 1999 WOTC,3.25,---5-months-ago,https://www.mavin.io/item/Pokemon-Omastar-40%2F62-Fossil-Set-Non-Holo-Uncommon-NM-Card-Vintage-1999-WOTC?itemId=294165382760&q=Omastar%201999%2040%2F62
295,Omastar,Pokemon Unliimited 1999 Card Omastar 40/62,5.0,---5-months-ago,https://www.mavin.io/item/Pokemon-Unliimited-1999-Card-Omastar-40%2F62?itemId=353406204151&q=Omastar%201999%2040%2F62
296,Leafeon,AVERAGE,$3.86,AVERAGE,https://mavin.io/search?q=Leafeon+2009+45/111&bt=sold&page=1
296,Leafeon,Leafeon 45/111 Revese Holo Foil Pokemon TCG Platnium Rising Rivals 2009 LP,7.0,---6-days-ago,https://www.mavin.io/item/Leafeon-45%2F111-Revese-Holo-Foil-Pokemon-TCG-Platnium-Rising-Rivals-2009-LP?itemId=324827298164&q=Leafeon%202009%2045%2F111
296,Leafeon,Pokemon Leafeon 45/111 Reverse Holo Card Rising Rivals 2009,6.1,---6-months-ago,https://www.mavin.io/item/Pokemon-Leafeon-45%2F111-Reverse-Holo-Card-Rising-Rivals-2009?itemId=393131805124&q=Leafeon%202009%2045%2F111
296,Leafeon,Leafeon 45/111 Uncommon Stage 1 Pokemon 2009 Dmg Non-Holo Rising Rivals HP90 ,1.54,---6-months-ago,https://www.mavin.io/item/Leafeon-45%2F111-Uncommon-Stage-1-Pokemon-2009-Dmg-Non%3DHolo-Rising-Rivals-HP90%C2%A0?itemId=274755226317&q=Leafeon%202009%2045%2F111
296,Leafeon,Pokemon cards 2009 Leafeon Reverse Holo Pokémon Card 45/111 VLP,4.89,---a-year-ago,https://www.mavin.io/item/Pokemon-cards-2009-Leafeon-Reverse-Holo-Pok%C3%A9mon-Card-45%2F111-VLP?itemId=164309985819&q=Leafeon%202009%2045%2F111
297,Omastar,AVERAGE,--,AVERAGE,https://mavin.io/search?q=Omastar+2992+58/110&bt=sold&page=1
298,Omanyte,AVERAGE,$5.36,AVERAGE,https://mavin.io/search?q=Omanyte+1999+52/62&bt=sold&page=1
298,Omanyte,1999 Pokemon Fossil - Omanyte #52 - PSA 8 nm- Mint - Rare 52/62,20.0,---2-days-ago,https://www.mavin.io/item/1999-Pokemon-Fossil-%3D-Omanyte-%2352-%3D-PSA-8-nm%3D-Mint-%3D-Rare-52%2F62?itemId=185105731080&q=Omanyte%201999%2052%2F62
298,Omanyte,1st Edition Omanyte #52/62 Pokemon Fossil Set Unlimited Common 1999 WOTC,2.49,---3-days-ago,https://www.mavin.io/item/1st-Edition-Omanyte-%2352%2F62-Pokemon-Fossil-Set-Unlimited-Common-1999-WOTC?itemId=324828976339&q=Omanyte%201999%2052%2F62
298,Omanyte,Pokemon (1999) Omanyte 52/62 Fossil 1st Edition Cgc 8 Mint,20.5,---6-days-ago,https://www.mavin.io/item/Pokemon-%281999%29-Omanyte-52%2F62-Fossil-1st-Edition-Cgc-8-Mint?itemId=154655297622&q=Omanyte%201999%2052%2F62
298,Omanyte,"1999 Pokemon 1st Edition Omanyte 52/62 Fossil Set NM/Mint Never Played, Excellen",5.39,---13-days-ago,https://www.mavin.io/item/1999-Pokemon-1st-Edition-Omanyte-52%2F62-Fossil-Set-NM%2FMint-Never-Played%2C-Excellen?itemId=165098081089&q=Omanyte%201999%2052%2F62
298,Omanyte,Omanyte 52/62 - 1999 Pokemon Fossil Unlimited - Excellent - Near-Mint,2.0,---19-days-ago,https://www.mavin.io/item/Omanyte-52%2F62-%3D-1999-Pokemon-Fossil-Unlimited-%3D-Excellent-%3D-Near%3DMint?itemId=303999288068&q=Omanyte%201999%2052%2F62
298,Omanyte,"Omanyte, 1st Edition Non-Holo 1999 Pokemon Card 52/62 Fossil Set",2.55,---21-days-ago,https://www.mavin.io/item/Omanyte%2C-1st-Edition-Non%3DHolo-1999-Pokemon-Card-52%2F62-Fossil-Set?itemId=403163566304&q=Omanyte%201999%2052%2F62
298,Omanyte,"Omanyte 52/62 (DMG, Pokemon Card, Vintage, Fossil, 1999, Water, Common)",2.28,---22-days-ago,https://www.mavin.io/item/Omanyte-52%2F62-%28DMG%2C-Pokemon-Card%2C-Vintage%2C-Fossil%2C-1999%2C-Water%2C-Common%29?itemId=294415670258&q=Omanyte%201999%2052%2F62
298,Omanyte,Pokemon (1999) Omanyte 52/62 Fossil 1st Edition Cgc 9 Mint,29.37,---24-days-ago,https://www.mavin.io/item/Pokemon-%281999%29-Omanyte-52%2F62-Fossil-1st-Edition-Cgc-9-Mint?itemId=224620928477&q=Omanyte%201999%2052%2F62
298,Omanyte,Pokemon 1st First Edition Omanyte 52/62 1999 Fossil WOTC NM Near Mint Common,2.3,---a-month-ago,https://www.mavin.io/item/Pokemon-1st-First-Edition-Omanyte-52%2F62-1999-Fossil-WOTC-NM-Near-Mint-Common?itemId=154489125028&q=Omanyte%201999%2052%2F62
298,Omanyte,1999 Pokemon Fossil - Omanyte #52 - Excellent 5 Graded - Rare 52/62,5.19,---a-month-ago,https://www.mavin.io/item/1999-Pokemon-Fossil-%3D-Omanyte-%2352-%3D-Excellent-5-Graded-%3D-Rare-52%2F62?itemId=185054974602&q=Omanyte%201999%2052%2F62
298,Omanyte,Omanyte - Common 1st Edition Pokemon 1999 Fossil Set 52/62 - NM,6.7,---a-month-ago,https://www.mavin.io/item/Omanyte-%3D-Common-1st-Edition-Pokemon-1999-Fossil-Set-52%2F62-%3D-NM?itemId=114987939598&q=Omanyte%201999%2052%2F62
298,Omanyte,"Omanyte, 1st Edition Non-Holo 1999 Pokemon Card 52/62 Fossil Set",4.25,---a-month-ago,https://www.mavin.io/item/Omanyte%2C-1st-Edition-Non%3DHolo-1999-Pokemon-Card-52%2F62-Fossil-Set?itemId=234188072593&q=Omanyte%201999%2052%2F62
298,Omanyte,1999 Pokemon Fossil 1st Edition OMANYTE 52/62 Graded Slab GMA 8,19.7,---a-month-ago,https://www.mavin.io/item/1999-Pokemon-Fossil-1st-Edition-OMANYTE-52%2F62-Graded-Slab-GMA-8?itemId=403160821211&q=Omanyte%201999%2052%2F62
298,Omanyte,"1999 Pokemon 1st Edition Omanyte 52/62 Fossil Set NM/Mint Never Played, Excellen",5.39,---a-month-ago,https://www.mavin.io/item/1999-Pokemon-1st-Edition-Omanyte-52%2F62-Fossil-Set-NM%2FMint-Never-Played%2C-Excellen?itemId=164957820340&q=Omanyte%201999%2052%2F62
298,Omanyte,"Omanyte, 1st Edition Non-Holo 1999 Pokemon Card 52/62 Fossil Set LP",1.92,---2-months-ago,https://www.mavin.io/item/Omanyte%2C-1st-Edition-Non%3DHolo-1999-Pokemon-Card-52%2F62-Fossil-Set-LP?itemId=403110119012&q=Omanyte%201999%2052%2F62
298,Omanyte,1999 Pokemon 1st Edition Omanyte 52/62,5.99,---2-months-ago,https://www.mavin.io/item/1999-Pokemon-1st-Edition-Omanyte-52%2F62?itemId=294362339840&q=Omanyte%201999%2052%2F62
298,Omanyte,Omanyte 52/62 - 1999 Pokemon Fossil 1st Edition - NM/MINT,6.0,---2-months-ago,https://www.mavin.io/item/Omanyte-52%2F62-%3D-1999-Pokemon-Fossil-1st-Edition-%3D-NM%2FMINT?itemId=165034689241&q=Omanyte%201999%2052%2F62
298,Omanyte,1999 Pokemon OMANYTE 1st Edition 52/62 Fossil Set Card NEAR MINT NM Never Played,3.24,---2-months-ago,https://www.mavin.io/item/1999-Pokemon-OMANYTE-1st-Edition-52%2F62-Fossil-Set-Card-NEAR-MINT-NM-Never-Played?itemId=124865324862&q=Omanyte%201999%2052%2F62
